"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1092","4.8784941344943100E-1","6.7936364911238889E-1","7.1820868125318607E-35","-2.3109586322522796E-1","1.3970484669308844E-1","1.8103219116937870E-34","2.9976110117989800E+0","2.3454571519004936E+1","1.0396599579071909E+2","1.0000000001305600E+0","1.215058560962404E-2"
"1091","4.8784941344943100E-1","6.7944352977807376E-1","-4.2206824911932438E-35","-2.3094596251287894E-1","1.3971978874733787E-1","-3.2199912675891827E-35","2.9976038156995499E+0","2.3447736618765923E+1","1.0393569904413799E+2","1.0000000000000000E+0","1.215058560962404E-2"
"1090","4.8784941344943100E-1","6.7952347660927725E-1","3.9383836198346847E-35","-2.3079611980520584E-1","1.3973459721039641E-1","3.7249211925650499E-35","2.9975965578171300E+0","2.3440902519632356E+1","1.0390540584858000E+2","1.0000000000375300E+0","1.215058560962404E-2"
"1089","4.8784941344943100E-1","6.6451132315732009E-1","-2.1781175636767724E-35","-2.6100807812141280E-1","1.3723533351039610E-1","-1.0229122453496775E-33","2.9975868967766401E+0","2.4605183497402955E+1","1.0906626035986496E+2","3.5544321394157201E+0","1.215058560962404E-2"
"1088","4.8784941344943100E-1","6.7972364605632696E-1","-7.6810474302574585E-35","-2.3042174590860526E-1","1.3977102288709575E-1","-1.1653116310082894E-34","2.9975781448233101E+0","2.3423820998440760E+1","1.0382968937860035E+2","1.0000000000983000E+0","1.215058560962404E-2"
"1087","4.8784941344943100E-1","6.7980383991071214E-1","-8.0190267369084587E-36","-2.3027208118504108E-1","1.3978535059982516E-1","-6.6054287732817944E-36","2.9975706731087102E+0","2.3416989968617536E+1","1.0379940978823255E+2","1.0000000000804901E+0","1.215058560962404E-2"
"1086","4.8784941344943100E-1","6.6424193222616656E-1","4.3286110101092210E-34","-2.6155832963945058E-1","1.3724309797500606E-1","-8.5157218877382091E-36","2.9975619081578402E+0","2.4620913823734316E+1","1.0913598745080022E+2","3.6433023918119201E+0","1.215058560962404E-2"
"1085","4.8784941344943100E-1","6.8000465670423582E-1","9.8035769681097988E-35","-2.2989810393978075E-1","1.3982054910929731E-1","1.3599220676266118E-34","2.9975517301595498E+0","2.3399916630971539E+1","1.0372372959307746E+2","1.0000000000000000E+0","1.215058560962404E-2"
"1084","4.8784941344943100E-1","6.8008512133856014E-1","-2.9100682789862998E-35","-2.2974857866599577E-1","1.3983437594212189E-1","-7.7497220142844044E-36","2.9975440482948801E+0","2.3393089076858061E+1","1.0369346540932771E+2","1.0000000000036000E+0","1.215058560962404E-2"
"1083","4.8784941344943100E-1","6.6396978288335795E-1","-1.0386631349667269E-34","-2.6211359033915982E-1","1.3725366766495289E-1","5.2394501546835631E-34","2.9975360101528401E+0","2.4636597194947107E+1","1.0920550640595027E+2","3.7325998896028798E+0","1.215058560962404E-2"
